"AFFILIATED_ID","Author_ID","Company_ID"
"559836","24335","81"
"559732","24231","81"
"559662","24161","81"
"559462","23961","81"
"559429","23928","81"
"559383","23882","81"
"559173","23672","81"
"559135","23634","81"
"558991","23490","81"
"558712","23211","81"
"558706","23205","81"
"558629","23128","81"
"558583","23082","81"
"558501","23000","81"
"558395","22894","81"
"522265","16764","81"
"522306","16805","81"
"522349","16848","81"
"522552","17051","81"
"522663","17162","81"
"522781","17280","81"
"522822","17321","81"
"522837","17336","81"
"522931","17430","81"
"523036","17535","81"
"523115","17614","81"
"523173","17672","81"
"523206","17705","81"
"523321","17820","81"
"523583","18082","81"
"523607","18106","81"
"524001","18500","81"
"524111","18610","81"
"524171","18670","81"
"524566","19065","81"
"524601","19100","81"
"525010","19509","81"
"525075","19574","81"
"525089","19588","81"
"525164","19663","81"
"525182","19681","81"
"525285","19784","81"
"525366","19865","81"
"525452","19951","81"
"525570","20069","81"
"525645","20144","81"
"525804","20303","81"
"525973","20472","81"
"526073","20572","81"
"526117","20616","81"
"526281","20780","81"
"526922","21421","81"
"526949","21448","81"
"527052","21551","81"
"527085","21584","81"
"527336","21835","81"
"527482","21981","81"
"527573","22072","81"
"527624","22123","81"
"557898","22397","81"
"557919","22418","81"
"557972","22471","81"
"558143","22642","81"
"558202","22701","81"
"558293","22792","81"
"527724","22223","82"
"571762","36261","82"
"571722","36221","82"
"571671","36170","82"
"571596","36095","82"
"571445","35944","82"
"571374","35873","82"
"571215","35714","82"
"571148","35647","82"
"571111","35610","82"
"570626","35125","82"
"570586","35085","82"
"570523","35022","82"
"570515","35014","82"
"570146","34645","82"
"570105","34604","82"
"570103","34602","82"
"570010","34509","82"
"569977","34476","82"
"569931","34430","82"
"569876","34375","82"
"569872","34371","82"
"569793","34292","82"
"569786","34285","82"
"569593","34092","82"
"569482","33981","82"
"569411","33910","82"
"569393","33892","82"
"569375","33874","82"
"569224","33723","82"
"569215","33714","82"
"569210","33709","82"
"569082","33581","82"
"568740","33239","82"
"568739","33238","82"
"568569","33068","82"
"568319","32818","82"
"568202","32701","82"
"568174","32673","82"
"568091","32590","82"
"567930","32429","82"
"567712","32211","82"
"567694","32193","82"
"567578","32077","82"
"567566","32065","82"
"567508","32007","82"
"567420","31919","82"
"567388","31887","82"
"567368","31867","82"
"567358","31857","82"
"567279","31778","82"
"567267","31766","82"
"567188","31687","82"
"566970","31469","82"
"566901","31400","82"
"566891","31390","82"
"566642","31141","82"
"566575","31074","82"
"566499","30998","82"
"566381","30880","82"
"566264","30763","82"
"566259","30758","82"
"566217","30716","82"
"566111","30610","82"
"566008","30507","82"
"565927","30426","82"
"565800","30299","82"
"565780","30279","82"
"565777","30276","82"
"565702","30201","82"
"565666","30165","82"
"565665","30164","82"
"565640","30139","82"
"565529","30028","82"
"565512","30011","82"
"565394","29893","82"
"565392","29891","82"
"565370","29869","82"
"565166","29665","82"
"565118","29617","82"
"564586","29085","82"
"564404","28903","82"
"564392","28891","82"
"564385","28884","82"
"564379","28878","82"
"564318","28817","82"
"564304","28803","82"
"564265","28764","82"
"564157","28656","82"
"564055","28554","82"
"564003","28502","82"
"563931","28430","82"
"563911","28410","82"
"563899","28398","82"
"563887","28386","82"
"563544","28043","82"
"563476","27975","82"
"563448","27947","82"
"563265","27764","82"
"563254","27753","82"
"563213","27712","82"
"563173","27672","82"
"563155","27654","82"
"562940","27439","82"
"562906","27405","82"
"562327","26826","82"
"562309","26808","82"
"562236","26735","82"
"562141","26640","82"
"561962","26461","82"
"561835","26334","82"
"561745","26244","82"
"561668","26167","82"
"561621","26120","82"
"561603","26102","82"
"561420","25919","82"
"561416","25915","82"
"561223","25722","82"
"560790","25289","82"
"560743","25242","82"
"560655","25154","82"
"560598","25097","82"
"560558","25057","82"
"560338","24837","82"
"560293","24792","82"
"560165","24664","82"
"560074","24573","82"
"559921","24420","82"
"559799","24298","82"
"559565","24064","82"
"559547","24046","82"
"559469","23968","82"
"559327","23826","82"
"559117","23616","82"
"559012","23511","82"
"558985","23484","82"
"558894","23393","82"
"558884","23383","82"
"558841","23340","82"
"558837","23336","82"
"558651","23150","82"
"558640","23139","82"
"558591","23090","82"
"558513","23012","82"
"558506","23005","82"
"558407","22906","82"
"558361","22860","82"
"558328","22827","82"
"558019","22518","82"
"557976","22475","82"
"557881","22380","82"
"527760","22259","82"
"522271","16770","82"
"522336","16835","82"
"522371","16870","82"
"522382","16881","82"
"522428","16927","82"
"522661","17160","82"
"522690","17189","82"
"522892","17391","82"
"523180","17679","82"
"523284","17783","82"
"523396","17895","82"
"523450","17949","82"
"523536","18035","82"
"523650","18149","82"
"523664","18163","82"
"523856","18355","82"
"523946","18445","82"
"523980","18479","82"
"524107","18606","82"
"524205","18704","82"
"524297","18796","82"
"524329","18828","82"
"524392","18891","82"
"524680","19179","82"
"524876","19375","82"
"524992","19491","82"
"525020","19519","82"
"525203","19702","82"
"525314","19813","82"
"525388","19887","82"
"525618","20117","82"
"525627","20126","82"
"525790","20289","82"
"525913","20412","82"
"525938","20437","82"
"526005","20504","82"
"526313","20812","82"
"526565","21064","82"
"526591","21090","82"
"526646","21145","82"
"526696","21195","82"
"526708","21207","82"
"526900","21399","82"
"527198","21697","82"
"527321","21820","82"
"527387","21886","82"
"527544","22043","82"
"527607","22106","82"
"527627","22126","82"
"527681","22180","82"
"527233","21732","85"
"571679","36178","85"
"571384","35883","85"
"571361","35860","85"
"571306","35805","85"
"571296","35795","85"
"571273","35772","85"
"571238","35737","85"
"571063","35562","85"
"570999","35498","85"
"570962","35461","85"
"570919","35418","85"
"570846","35345","85"
"570762","35261","85"
"570740","35239","85"
"570728","35227","85"
"570476","34975","85"
"570441","34940","85"
"570440","34939","85"
"570414","34913","85"
"570350","34849","85"
"570310","34809","85"
"570285","34784","85"
"570238","34737","85"
"570204","34703","85"
"570186","34685","85"
"570182","34681","85"
"570176","34675","85"
"570104","34603","85"
"569987","34486","85"
"569892","34391","85"
"569819","34318","85"
"569760","34259","85"
"569670","34169","85"
"569647","34146","85"
"569635","34134","85"
"569537","34036","85"
"569490","33989","85"
"569415","33914","85"
"569402","33901","85"
"569338","33837","85"
"569322","33821","85"
"569183","33682","85"
"569126","33625","85"
"568896","33395","85"
"568793","33292","85"
"568754","33253","85"
"568712","33211","85"
"568616","33115","85"
"568339","32838","85"
"568297","32796","85"
"568191","32690","85"
"567966","32465","85"
"567923","32422","85"
"567753","32252","85"
"567464","31963","85"
"567459","31958","85"
"567437","31936","85"
"567213","31712","85"
"566963","31462","85"
"566946","31445","85"
"566936","31435","85"
"566909","31408","85"
"566834","31333","85"
"566630","31129","85"
"566537","31036","85"
"566487","30986","85"
"566243","30742","85"
"565986","30485","85"
"565953","30452","85"
"565873","30372","85"
"565864","30363","85"
"565796","30295","85"
"565579","30078","85"
"565304","29803","85"
"565125","29624","85"
"565025","29524","85"
"564938","29437","85"
"564873","29372","85"
"564849","29348","85"
"564669","29168","85"
"564549","29048","85"
"564497","28996","85"
"564339","28838","85"
"564334","28833","85"
"564309","28808","85"
"564305","28804","85"
"564123","28622","85"
"564067","28566","85"
"563644","28143","85"
"563540","28039","85"
"563521","28020","85"
"563205","27704","85"
"562947","27446","85"
"562912","27411","85"
"562765","27264","85"
"562730","27229","85"
"562527","27026","85"
"562416","26915","85"
"562364","26863","85"
"562212","26711","85"
"562077","26576","85"
"561985","26484","85"
"561697","26196","85"
"561661","26160","85"
"561521","26020","85"
"561436","25935","85"
"561278","25777","85"
"561175","25674","85"
"561153","25652","85"
"561013","25512","85"
"560940","25439","85"
"560871","25370","85"
"560427","24926","85"
"560350","24849","85"
"560333","24832","85"
"560332","24831","85"
"560272","24771","85"
"560029","24528","85"
"560006","24505","85"
"559969","24468","85"
"559927","24426","85"
"559917","24416","85"
"559720","24219","85"
"559679","24178","85"
"559428","23927","85"
"559370","23869","85"
"559341","23840","85"
"559298","23797","85"
"559270","23769","85"
"559260","23759","85"
"559255","23754","85"
"559207","23706","85"
"559124","23623","85"
"559000","23499","85"
"558816","23315","85"
"558764","23263","85"
"558741","23240","85"
"558517","23016","85"
"558494","22993","85"
"558435","22934","85"
"558192","22691","85"
"557889","22388","85"
"557865","22364","85"
"557853","22352","85"
"527733","22232","85"
"527648","22147","85"
"527645","22144","85"
"527608","22107","85"
"527472","21971","85"
"527460","21959","85"
"527342","21841","85"
"527334","21833","85"
"522276","16775","85"
"522307","16806","85"
"522324","16823","85"
"522340","16839","85"
"522369","16868","85"
"522444","16943","85"
"522458","16957","85"
"522502","17001","85"
"522512","17011","85"
"522513","17012","85"
"522586","17085","85"
"522587","17086","85"
"522668","17167","85"
"522743","17242","85"
"522746","17245","85"
"522762","17261","85"
"522817","17316","85"
"523023","17522","85"
"523099","17598","85"
"523174","17673","85"
"523234","17733","85"
"523348","17847","85"
"523433","17932","85"
"523443","17942","85"
"523552","18051","85"
"523806","18305","85"
"523961","18460","85"
"524095","18594","85"
"524217","18716","85"
"524275","18774","85"
"524550","19049","85"
"524635","19134","85"
"524670","19169","85"
"524802","19301","85"
"525001","19500","85"
"525425","19924","85"
"525532","20031","85"
"525568","20067","85"
"525633","20132","85"
"525692","20191","85"
"525786","20285","85"
"525789","20288","85"
"525908","20407","85"
"526082","20581","85"
"526132","20631","85"
"526612","21111","85"
"526692","21191","85"
"526939","21438","85"
"527071","21570","85"
"527114","21613","85"
"557956","22455","87"
"571792","36291","87"
"571743","36242","87"
"571547","36046","87"
"571468","35967","87"
"571339","35838","87"
"571299","35798","87"
"571268","35767","87"
"571260","35759","87"
"571105","35604","87"
"570707","35206","87"
"570620","35119","87"
"570502","35001","87"
"570467","34966","87"
"570349","34848","87"
"570329","34828","87"
"570197","34696","87"
"570109","34608","87"
"570097","34596","87"
"570096","34595","87"
"569995","34494","87"
"569963","34462","87"
"569917","34416","87"
"569915","34414","87"
"569904","34403","87"
"569860","34359","87"
"569836","34335","87"
"569782","34281","87"
"569768","34267","87"
"569663","34162","87"
"569621","34120","87"
"569590","34089","87"
"569543","34042","87"
"569349","33848","87"
"569296","33795","87"
"569243","33742","87"
"569198","33697","87"
"569097","33596","87"
"569076","33575","87"
"568875","33374","87"
"568812","33311","87"
"568732","33231","87"
"568706","33205","87"
"568579","33078","87"
"568545","33044","87"
"568383","32882","87"
"568354","32853","87"
"568273","32772","87"
"568267","32766","87"
"568219","32718","87"
"568213","32712","87"
"568211","32710","87"
"568029","32528","87"
"567951","32450","87"
"567908","32407","87"
"567895","32394","87"
"567883","32382","87"
"567765","32264","87"
"567645","32144","87"
"567575","32074","87"
"567385","31884","87"
"567364","31863","87"
"567268","31767","87"
"567126","31625","87"
"566810","31309","87"
"566584","31083","87"
"566568","31067","87"
"566506","31005","87"
"566439","30938","87"
"566357","30856","87"
"566144","30643","87"
"565981","30480","87"
"565980","30479","87"
"565889","30388","87"
"565819","30318","87"
"565693","30192","87"
"565678","30177","87"
"565609","30108","87"
"565583","30082","87"
"565396","29895","87"
"565372","29871","87"
"565228","29727","87"
"564945","29444","87"
"564864","29363","87"
"564747","29246","87"
"564707","29206","87"
"564569","29068","87"
"564414","28913","87"
"564253","28752","87"
"564075","28574","87"
"564045","28544","87"
"563946","28445","87"
"563560","28059","87"
"563465","27964","87"
"563414","27913","87"
"563355","27854","87"
"563306","27805","87"
"563222","27721","87"
"563136","27635","87"
"563084","27583","87"
"563069","27568","87"
"563063","27562","87"
"563009","27508","87"
"562995","27494","87"
"562989","27488","87"
"562638","27137","87"
"562532","27031","87"
"562441","26940","87"
"562337","26836","87"
"562302","26801","87"
"562291","26790","87"
"562196","26695","87"
"562047","26546","87"
"561757","26256","87"
"561700","26199","87"
"561578","26077","87"
"561552","26051","87"
"561426","25925","87"
"561318","25817","87"
"561212","25711","87"
"561197","25696","87"
"560978","25477","87"
"560842","25341","87"
"560773","25272","87"
"560721","25220","87"
"560654","25153","87"
"560634","25133","87"
"560496","24995","87"
"560302","24801","87"
"560218","24717","87"
"560203","24702","87"
"560085","24584","87"
"560022","24521","87"
"560012","24511","87"
"559942","24441","87"
"559749","24248","87"
"559723","24222","87"
"559585","24084","87"
"559566","24065","87"
"559497","23996","87"
"559371","23870","87"
"559357","23856","87"
"559352","23851","87"
"558934","23433","87"
"558923","23422","87"
"558733","23232","87"
"558650","23149","87"
"558546","23045","87"
"558298","22797","87"
"558270","22769","87"
"558240","22739","87"
"558134","22633","87"
"558084","22583","87"
"522294","16793","87"
"522344","16843","87"
"522358","16857","87"
"522438","16937","87"
"522589","17088","87"
"522691","17190","87"
"522711","17210","87"
"522721","17220","87"
"522758","17257","87"
"523125","17624","87"
"523565","18064","87"
"523608","18107","87"
"523882","18381","87"
"524452","18951","87"
"524541","19040","87"
"524578","19077","87"
"524607","19106","87"
"524836","19335","87"
"524860","19359","87"
"524869","19368","87"
"524888","19387","87"
"524967","19466","87"
"525041","19540","87"
"525061","19560","87"
"525076","19575","87"
"525101","19600","87"
"525123","19622","87"
"525139","19638","87"
"525252","19751","87"
"525459","19958","87"
"525675","20174","87"
"525709","20208","87"
"525748","20247","87"
"525939","20438","87"
"525955","20454","87"
"526121","20620","87"
"526188","20687","87"
"526406","20905","87"
"526488","20987","87"
"526731","21230","87"
"526738","21237","87"
"526892","21391","87"
"526904","21403","87"
"527401","21900","87"
"527407","21906","87"
"527444","21943","87"
"527532","22031","87"
"527579","22078","87"
"527763","22262","87"
"557878","22377","87"
"527349","21848","88"
"571422","35921","88"
"571365","35864","88"
"571357","35856","88"
"571103","35602","88"
"571065","35564","88"
"571046","35545","88"
"570747","35246","88"
"570689","35188","88"
"570659","35158","88"
"570415","34914","88"
"570071","34570","88"
"569982","34481","88"
"569882","34381","88"
"569666","34165","88"
"569417","33916","88"
"569355","33854","88"
"569263","33762","88"
"569221","33720","88"
"569161","33660","88"
"569130","33629","88"
"569127","33626","88"
"569033","33532","88"
"568989","33488","88"
"568912","33411","88"
"568871","33370","88"
"568865","33364","88"
"568856","33355","88"
"568592","33091","88"
"568435","32934","88"
"568359","32858","88"
"568141","32640","88"
"568077","32576","88"
"568038","32537","88"
"567998","32497","88"
"567994","32493","88"
"567968","32467","88"
"567904","32403","88"
"567830","32329","88"
"567507","32006","88"
"567417","31916","88"
"567216","31715","88"
"567149","31648","88"
"567130","31629","88"
"567006","31505","88"
"566808","31307","88"
"566683","31182","88"
"566434","30933","88"
"566371","30870","88"
"566334","30833","88"
"566203","30702","88"
"566046","30545","88"
"565924","30423","88"
"565855","30354","88"
"565825","30324","88"
"565778","30277","88"
"565715","30214","88"
"565696","30195","88"
"565307","29806","88"
"565195","29694","88"
"565172","29671","88"
"565119","29618","88"
"564770","29269","88"
"564632","29131","88"
"564541","29040","88"
"564470","28969","88"
"564417","28916","88"
"564399","28898","88"
"564343","28842","88"
"564302","28801","88"
"564114","28613","88"
"564110","28609","88"
"564035","28534","88"
"564005","28504","88"
"563672","28171","88"
"563549","28048","88"
"563484","27983","88"
"563266","27765","88"
"563111","27610","88"
"562816","27315","88"
"562472","26971","88"
"562366","26865","88"
"562362","26861","88"
"562346","26845","88"
"562116","26615","88"
"562063","26562","88"
"561941","26440","88"
"561914","26413","88"
"561883","26382","88"
"561861","26360","88"
"561854","26353","88"
"561828","26327","88"
"561631","26130","88"
"561504","26003","88"
"561492","25991","88"
"561402","25901","88"
"561359","25858","88"
"561314","25813","88"
"561239","25738","88"
"561156","25655","88"
"561056","25555","88"
"561038","25537","88"
"560922","25421","88"
"560774","25273","88"
"560705","25204","88"
"560557","25056","88"
"560537","25036","88"
"560474","24973","88"
"560416","24915","88"
"560376","24875","88"
"560283","24782","88"
"560265","24764","88"
"560116","24615","88"
"560061","24560","88"
"559857","24356","88"
"559827","24326","88"
"559472","23971","88"
"559425","23924","88"
"559277","23776","88"
"559126","23625","88"
"559099","23598","88"
"559080","23579","88"
"559003","23502","88"
"558932","23431","88"
"558880","23379","88"
"558746","23245","88"
"558474","22973","88"
"558354","22853","88"
"558326","22825","88"
"558256","22755","88"
"558156","22655","88"
"558135","22634","88"
"558056","22555","88"
"557924","22423","88"
"557858","22357","88"
"527789","22288","88"
"527782","22281","88"
"527643","22142","88"
"527538","22037","88"
"527390","21889","88"
"527375","21874","88"
"522309","16808","88"
"522390","16889","88"
"522416","16915","88"
"522429","16928","88"
"522478","16977","88"
"522550","17049","88"
"522664","17163","88"
"522683","17182","88"
"522885","17384","88"
"523204","17703","88"
"523359","17858","88"
"523378","17877","88"
"523412","17911","88"
"523691","18190","88"
"523861","18360","88"
"524036","18535","88"
"524243","18742","88"
"524311","18810","88"
"524471","18970","88"
"524472","18971","88"
"524576","19075","88"
"524791","19290","88"
"524956","19455","88"
"525083","19582","88"
"525160","19659","88"
"525233","19732","88"
"525266","19765","88"
"525271","19770","88"
"525446","19945","88"
"525484","19983","88"
"525530","20029","88"
"525538","20037","88"
"525617","20116","88"
"525644","20143","88"
"525817","20316","88"
"525929","20428","88"
"526054","20553","88"
"526393","20892","88"
"526402","20901","88"
"526599","21098","88"
"526657","21156","88"
"526705","21204","88"
"526713","21212","88"
"526819","21318","88"
"526883","21382","88"
"526912","21411","88"
"526979","21478","88"
"526988","21487","88"
"527053","21552","88"
"527290","21789","88"
"527255","21754","90"
"571744","36243","90"
"571735","36234","90"
"571705","36204","90"
"571627","36126","90"
"571612","36111","90"
"571512","36011","90"
"571499","35998","90"
"571412","35911","90"
"571279","35778","90"
"571259","35758","90"
"571196","35695","90"
"571131","35630","90"
"571079","35578","90"
"571031","35530","90"
"570839","35338","90"
"570656","35155","90"
"570504","35003","90"
"570490","34989","90"
"570400","34899","90"
"570314","34813","90"
"570157","34656","90"
"570115","34614","90"
"570055","34554","90"
"570048","34547","90"
"569865","34364","90"
"569577","34076","90"
"569307","33806","90"
"568979","33478","90"
"568956","33455","90"
"568949","33448","90"
"568848","33347","90"
"568585","33084","90"
"568542","33041","90"
"568466","32965","90"
"568450","32949","90"
"568379","32878","90"
"568114","32613","90"
"567879","32378","90"
"567762","32261","90"
"567709","32208","90"
"567690","32189","90"
"567657","32156","90"
"567390","31889","90"
"567303","31802","90"
"567265","31764","90"
"567223","31722","90"
"567191","31690","90"
"567062","31561","90"
"566999","31498","90"
"566983","31482","90"
"566955","31454","90"
"566867","31366","90"
"566826","31325","90"
"566820","31319","90"
"566775","31274","90"
"566766","31265","90"
"566735","31234","90"
"566729","31228","90"
"566490","30989","90"
"566464","30963","90"
"566447","30946","90"
"566401","30900","90"
"566383","30882","90"
"566356","30855","90"
"566349","30848","90"
"566307","30806","90"
"566276","30775","90"
"566120","30619","90"
"565939","30438","90"
"565872","30371","90"
"565672","30171","90"
"565650","30149","90"
"565648","30147","90"
"565636","30135","90"
"565531","30030","90"
"565291","29790","90"
"564889","29388","90"
"564760","29259","90"
"564727","29226","90"
"564663","29162","90"
"564660","29159","90"
"564618","29117","90"
"564454","28953","90"
"564383","28882","90"
"564377","28876","90"
"564310","28809","90"
"564093","28592","90"
"564054","28553","90"
"563730","28229","90"
"563675","28174","90"
"563646","28145","90"
"563578","28077","90"
"563488","27987","90"
"563445","27944","90"
"563340","27839","90"
"563267","27766","90"
"563101","27600","90"
"562966","27465","90"
"562948","27447","90"
"562905","27404","90"
"562889","27388","90"
"562847","27346","90"
"562744","27243","90"
"562710","27209","90"
"562657","27156","90"
"562602","27101","90"
"562556","27055","90"
"562551","27050","90"
"562492","26991","90"
"562490","26989","90"
"562478","26977","90"
"562443","26942","90"
"562418","26917","90"
"562284","26783","90"
"562167","26666","90"
"562100","26599","90"
"562045","26544","90"
"562038","26537","90"
"561988","26487","90"
"561895","26394","90"
"561882","26381","90"
"561767","26266","90"
"561682","26181","90"
"561446","25945","90"
"560930","25429","90"
"560788","25287","90"
"560698","25197","90"
"560518","25017","90"
"560159","24658","90"
"560140","24639","90"
"560097","24596","90"
"559926","24425","90"
"559874","24373","90"
"559851","24350","90"
"559289","23788","90"
"559226","23725","90"
"559063","23562","90"
"559046","23545","90"
"559035","23534","90"
"559025","23524","90"
"558873","23372","90"
"558804","23303","90"
"558776","23275","90"
"558654","23153","90"
"558603","23102","90"
"558574","23073","90"
"558402","22901","90"
"558389","22888","90"
"558220","22719","90"
"558086","22585","90"
"558062","22561","90"
"557979","22478","90"
"557911","22410","90"
"557909","22408","90"
"557884","22383","90"
"527646","22145","90"
"527571","22070","90"
"527488","21987","90"
"527487","21986","90"
"527388","21887","90"
"522315","16814","90"
"522486","16985","90"
"522636","17135","90"
"522671","17170","90"
"522705","17204","90"
"522725","17224","90"
"522733","17232","90"
"522767","17266","90"
"522770","17269","90"
"522815","17314","90"
"522886","17385","90"
"522976","17475","90"
"523031","17530","90"
"523196","17695","90"
"523471","17970","90"
"523667","18166","90"
"523745","18244","90"
"523896","18395","90"
"524352","18851","90"
"524521","19020","90"
"524656","19155","90"
"524717","19216","90"
"524862","19361","90"
"525003","19502","90"
"525005","19504","90"
"525225","19724","90"
"525226","19725","90"
"525235","19734","90"
"525422","19921","90"
"525445","19944","90"
"525706","20205","90"
"525894","20393","90"
"525925","20424","90"
"525935","20434","90"
"526028","20527","90"
"526059","20558","90"
"526128","20627","90"
"526140","20639","90"
"526209","20708","90"
"526356","20855","90"
"526395","20894","90"
"526506","21005","90"
"526512","21011","90"
"526578","21077","90"
"526603","21102","90"
"526719","21218","90"
"526895","21394","90"
"526961","21460","90"
"527204","21703","90"
"527249","21748","90"
"526816","21315","91"
"571850","36349","91"
"571703","36202","91"
"571673","36172","91"
"571651","36150","91"
"571616","36115","91"
"571582","36081","91"
"571456","35955","91"
"571437","35936","91"
"571387","35886","91"
"571291","35790","91"
"571176","35675","91"
"571152","35651","91"
"571108","35607","91"
"571069","35568","91"
"571066","35565","91"
"570908","35407","91"
"570779","35278","91"
"570699","35198","91"
"570651","35150","91"
"570486","34985","91"
"570434","34933","91"
"570371","34870","91"
"570317","34816","91"
"570025","34524","91"
"569933","34432","91"
"569912","34411","91"
"569821","34320","91"
"569800","34299","91"
"569738","34237","91"
"569425","33924","91"
"569422","33921","91"
"569026","33525","91"
"568873","33372","91"
"568741","33240","91"
"568694","33193","91"
"568546","33045","91"
"568428","32927","91"
"568043","32542","91"
"567703","32202","91"
"567699","32198","91"
"567569","32068","91"
"567448","31947","91"
"567333","31832","91"
"567235","31734","91"
"567167","31666","91"
"567110","31609","91"
"567071","31570","91"
"567065","31564","91"
"567053","31552","91"
"566822","31321","91"
"566477","30976","91"
"566462","30961","91"
"566446","30945","91"
"566408","30907","91"
"566333","30832","91"
"566058","30557","91"
"565965","30464","91"
"565745","30244","91"
"565661","30160","91"
"565507","30006","91"
"565426","29925","91"
"565279","29778","91"
"565251","29750","91"
"565237","29736","91"
"565198","29697","91"
"565115","29614","91"
"565082","29581","91"
"565021","29520","91"
"564876","29375","91"
"564729","29228","91"
"564668","29167","91"
"564622","29121","91"
"564521","29020","91"
"564508","29007","91"
"564452","28951","91"
"564046","28545","91"
"563920","28419","91"
"563860","28359","91"
"563686","28185","91"
"563673","28172","91"
"563574","28073","91"
"563429","27928","91"
"563282","27781","91"
"563270","27769","91"
"563021","27520","91"
"562973","27472","91"
"562596","27095","91"
"562297","26796","91"
"562131","26630","91"
"562005","26504","91"
"562001","26500","91"
"561905","26404","91"
"561780","26279","91"
"561761","26260","91"
"561411","25910","91"
"561409","25908","91"
"561407","25906","91"
"561406","25905","91"
"561321","25820","91"
"561294","25793","91"
"561080","25579","91"
"560919","25418","91"
"560827","25326","91"
"560810","25309","91"
"560771","25270","91"
"560672","25171","91"
"560581","25080","91"
"560450","24949","91"
"560435","24934","91"
"560299","24798","91"
"560008","24507","91"
"559770","24269","91"
"559706","24205","91"
"559592","24091","91"
"559582","24081","91"
"559520","24019","91"
"559487","23986","91"
"559408","23907","91"
"559350","23849","91"
"559212","23711","91"
"559077","23576","91"
"559076","23575","91"
"558941","23440","91"
"558933","23432","91"
"558892","23391","91"
"558844","23343","91"
"558668","23167","91"
"558630","23129","91"
"558581","23080","91"
"558439","22938","91"
"558146","22645","91"
"558108","22607","91"
"557939","22438","91"
"527807","22306","91"
"527766","22265","91"
"527758","22257","91"
"527702","22201","91"
"527685","22184","91"
"527666","22165","91"
"527659","22158","91"
"527610","22109","91"
"527588","22087","91"
"527586","22085","91"
"527554","22053","91"
"527335","21834","91"
"527149","21648","91"
"527120","21619","91"
"527059","21558","91"
"526929","21428","91"
"526897","21396","91"
"526861","21360","91"
"526856","21355","91"
"522319","16818","91"
"522549","17048","91"
"522601","17100","91"
"522641","17140","91"
"522820","17319","91"
"522903","17402","91"
"522952","17451","91"
"523062","17561","91"
"523249","17748","91"
"523256","17755","91"
"523386","17885","91"
"523389","17888","91"
"523434","17933","91"
"523604","18103","91"
"523634","18133","91"
"523879","18378","91"
"523894","18393","91"
"523914","18413","91"
"523952","18451","91"
"524099","18598","91"
"524141","18640","91"
"524424","18923","91"
"524504","19003","91"
"524531","19030","91"
"524540","19039","91"
"524551","19050","91"
"524681","19180","91"
"524809","19308","91"
"524904","19403","91"
"525026","19525","91"
"525032","19531","91"
"525067","19566","91"
"525134","19633","91"
"525185","19684","91"
"525205","19704","91"
"525208","19707","91"
"525307","19806","91"
"525368","19867","91"
"525437","19936","91"
"525599","20098","91"
"525667","20166","91"
"525829","20328","91"
"525861","20360","91"
"526138","20637","91"
"526341","20840","91"
"526550","21049","91"
"526608","21107","91"
"526623","21122","91"
"526637","21136","91"
"526762","21261","91"
"526790","21289","92"
"571894","36393","92"
"571808","36307","92"
"571741","36240","92"
"571729","36228","92"
"571692","36191","92"
"571635","36134","92"
"571614","36113","92"
"571115","35614","92"
"570944","35443","92"
"570867","35366","92"
"570663","35162","92"
"570649","35148","92"
"570527","35026","92"
"570228","34727","92"
"570181","34680","92"
"570169","34668","92"
"570130","34629","92"
"570061","34560","92"
"569871","34370","92"
"569689","34188","92"
"569609","34108","92"
"569587","34086","92"
"569470","33969","92"
"569443","33942","92"
"569122","33621","92"
"569104","33603","92"
"569092","33591","92"
"569055","33554","92"
"569040","33539","92"
"569037","33536","92"
"568976","33475","92"
"568835","33334","92"
"568365","32864","92"
"568299","32798","92"
"568224","32723","92"
"568082","32581","92"
"568059","32558","92"
"567872","32371","92"
"567836","32335","92"
"567827","32326","92"
"567644","32143","92"
"567513","32012","92"
"567473","31972","92"
"567423","31922","92"
"566998","31497","92"
"566708","31207","92"
"566634","31133","92"
"566624","31123","92"
"566587","31086","92"
"566486","30985","92"
"566342","30841","92"
"566304","30803","92"
"566260","30759","92"
"566236","30735","92"
"566167","30666","92"
"566131","30630","92"
"566107","30606","92"
"566039","30538","92"
"565958","30457","92"
"565921","30420","92"
"565916","30415","92"
"565856","30355","92"
"565820","30319","92"
"565755","30254","92"
"565617","30116","92"
"565524","30023","92"
"565348","29847","92"
"565319","29818","92"
"565286","29785","92"
"565176","29675","92"
"565126","29625","92"
"565023","29522","92"
"565006","29505","92"
"564875","29374","92"
"564857","29356","92"
"564749","29248","92"
"564410","28909","92"
"564315","28814","92"
"564127","28626","92"
"564116","28615","92"
"563958","28457","92"
"563800","28299","92"
"563512","28011","92"
"563498","27997","92"
"563447","27946","92"
"563360","27859","92"
"563160","27659","92"
"563017","27516","92"
"562793","27292","92"
"562408","26907","92"
"562403","26902","92"
"562163","26662","92"
"561924","26423","92"
"561904","26403","92"
"561894","26393","92"
"561732","26231","92"
"561509","26008","92"
"561434","25933","92"
"561350","25849","92"
"561273","25772","92"
"561148","25647","92"
"561146","25645","92"
"561108","25607","92"
"561091","25590","92"
"561071","25570","92"
"561068","25567","92"
"560988","25487","92"
"560967","25466","92"
"560917","25416","92"
"560562","25061","92"
"560553","25052","92"
"560545","25044","92"
"560370","24869","92"
"560191","24690","92"
"559958","24457","92"
"559869","24368","92"
"559823","24322","92"
"559769","24268","92"
