"Paper_ID","title","author","id"
"13145","145 TFlops Performance on 3990 GPUs of TSUBAME 2.0 Supercomputer for an Operational Weather Prediction.","Chiashi Muroi|Junichi Ishida|Kohei Kawano|Takashi Shimokawabe|Takayuki Aoki","90824"
"13146","Improved algorithms for the K overlapping maximum convex sum problem.","Mohammed Thaher|Tadao Takaoka","90828"
"13147","A Compact Bit String Accessibility Map for Secure XML Query Processing.","Ali Mamat|Hamidah Ibrahim|Meghdad Mirabi|Nur Izura Udzir","90829"
"13148","Benchmarking Data and Compute Intensive Applications on Modern CPU and GPU Architectures.","Krzysztof Kurowski|Michal Kierzynka|Milosz Ciznicki|Pawel Gepner|Piotr Kopta","90831"
"13149","Impact of Operational Systems on Supplier's Response Under Performance-based Contracts.","H. Mirzahosseinian|R. Piplani","90832"
"13150","Survey on Serious Games Applied to Security, Safety and Crisis Management.","Alessandra Barbieri|Alessandra Tesei|Ronald T. Kessel","90833"
"13151","An approach to hybrid power systems integration considering different renewable energy technologies.","Jose F. Espiritu|Nicolas Lopez","90834"
"13152","SurvSec: A New Security Architecture for Reliable Network Recovery from Base Station Failure of Surveillance WSN.","Bidi Ying|Dimitrios Makrakis|Mohamed Helmy Megahed","90835"
"13153","An Authentication and Key Establishment Scheme for the IP-Based Wireless Sensor Networks.","Claudio Pastrone|Luciano Lavagno|Maurizio A. Spirito|Sarmad Ullah Khan","90836"
"13154","Beyond biometrics.","Egon L. van den Broek","90837"
"13155","Scriptable web applications as first-class citizens.","Mikko Kuusipalo|Mikko Terho|Pekka Reijula|Tommi Mikkonen","90838"
"13156","An Overview and Assessment of Wireless Technologies and Co- existence of ZigBee, Bluetooth and Wi-Fi Devices.","A. Oladeinde|L. Challoo|Nuri Yilmazer|Rajab Challoo|Selahattin Ozcelik","90839"
"13157","Paper Mâché: Creating Dynamic Reproducible Science.","Grant R. Brammer|Ralph W. Crosby|Suzanne Matthews|Tiffani L. Williams","90840"
"13158","First International Workshop on Advances in High-Performance Computational Earth Sciences: Applications and Frameworks (IHPCES).","Kengo Nakajima|Masaki Satoh|Takashi Furumura","90841"
"13159","A Dependability Assessment Process for Ensuring Consistent Provisioning of Network Recovery.","Cynthia Hood|Joseph Kroculick","90842"
"13160","Promoter Analysis with Wavelets and Support Vector Machines.","Makihiko Sato","90843"
"13161","Prediction Time Assessment in a DDDAS for Natural Hazard Management: Forest Fire Study CaseI.","Ana Cortés|Andrés Cencerrado|Tomàs Margalef","90844"
"13162","Exploring utilisation of GPU for database applications.","Konrad Wawruch|Lukasz Ligowski|Marita Nowotka|Slawomir Walkowiak|Witold R. Rudnicki","90845"
"13163","The AETOURNOS Project: Using a Flock of UAVs as a Cyber Physical System and Platform for Application-driven Research.","Adrien Guenard|Laurent Ciarletta","90846"
"13164","Application Scenarios Using Serpens Suite for Kepler Scientific Workflow System.","Alessandro Costantini|Antonio Gómez-Iglesias|Bartek Palak|Dimitriy Yadykin|Francisco Castejón|Isabel Campos Plasencia|Marcin Plóciennik|Marcos López-Caniego|Michal Owsiak|Per Strand|Tomasz Zok","90847"
"13165","10x10: A General-purpose Architectural Approach to Heterogeneity and Energy Efficiency.","Allan Snavely|Andrew A. Chien|Mark Gahagan","90848"
"13166","Applying Systems Engineering to Survey Research.","Clement Smartt|Susan Ferreira","90849"
"13167","Election campaign optimization algorithm.","Chunhua He|Deyuan Li|Shaoming Luo|Siyuan Cheng|Wenge Lv|Xiangwei Zhang","90850"
"13168","Independent Protection of Different Layers in Spatially Scalable Video Coding.","Ala Abu-Zahra|Amjad Rattrout|William Puech|Zafar Shahid","90851"
"13169","A Finite Difference Scheme for Double-Diffusive Unsteady Free Convection from a Curved Surface to a Saturated Porous Medium with a Non-Newtonian Fluid.","Mohamed Fathy El-Amin|Shuyu Sun","90852"
"13170","A Comparative Study of Locally Conservative Numerical Methods for Darcy's Flows.","Jiangguo Liu|Lin Mu|Xiu Ye","90854"
"13171","GC Wave Analysis in Promoter Regions via Wavelet Analysis and Support Vector Machine.","Makihiko Sato","90855"
"13172","Memristor as an archetype of dynamic data-driven systems and applications to sensor networks.","Giovanni Egidio Pazienza|Robert Kozma","90856"
"13173","A Novel Cluster-Based Protocol for Topology Discovery in Vehicular Ad Hoc Network.","Hesham El-Sayed|Liren Zhang","90857"
"13174","Dynamic Multilevel Hybrid Scheduling Algorithms for Grid Computing.","Ahmad Kamil Bin Mahmood|Alan Oxley|Syed Nasir Mehmood Shah","90859"
"13175","Semantic Crowds: Reusable Population for Virtual Worlds.","Fernando Marson|Gerwin de Haan|Jassin Kessing|Nick Kraayenbrink|Rafael Bidarra|Soraia Raupp Musse|Tim Tutenel","90860"
"13176","Correspondence analysis for symbolic contingency tables based on interval algebra.","Hiroshi Yadohisa|Ikufumi Takagi","90862"
"13177","Emerging URL Patterns in Mobile Websites: A Preliminary Results.","Atheer S. Al-Khalifa|Hend S. Al-Khalifa","90864"
"13178","Requirements for a Metamodel to Facilitate Knowledge Sharing between Project Stakeholders.","Despina Tramoundanis|Kevin Robinson|Peter Campbell|Quoc Do|Stephen C. Cook|Wayne Power|William Scott","90866"
"13179","A hybrid mutiresolution representation for fast tree modeling and rendering.","Emilio Camahort|Javier Lluch|Jose Luis Hidalgo|Roberto Vivó","90867"
"13180","Evaluation of the Stretch S6 Hybrid Reconfigurable Embedded CPU Architecture for Power-Efficient Scientific Computing.","Manfred Mücke|Thang Viet Huynh|Wilfried N. Gansterer","90868"
"13181","Use of Text-to-speech Software to Improve Reading Skills of High School Struggling Readers.","Hye-Jin Park|Kelly D. Roberts|Kiriko Takahashi|Norma Jean Stodden|Robert A. Stodden","90869"
"13182","Nanoscale Analysis of Plasticity and Fracture of the Sheet Metal Structures.","A. Schmidt","90870"
"13183","A Distributed Architecture for Micro Context-Aware Agents.","Bessam Abdulrazak|Patrice Roy|Yacine Belala","90872"
"13184","A study of Wireless Sensor Network Architectures and Projects for Traffic Light Monitoring.","Abdelmadjid Bouabdallah|Djamel Djenouri|Lyes Khelladi|Mohamed Amine Kafi|Nadjib Badache|Yacine Challal","90874"
"13185","Enterprise Transformation through Aspects and Levels: Zachman Bayesian Approach.","Eric Smith|Ramakanth Gona","90875"
"13186","Toward interactive statistical modeling.","Alexander G. Gray|Ashish Agarwal|Richard W. Vuduc|Sooraj Bhat","90877"
"13187","Classification of Electromyogram Using Recurrence Quantification Analysis.","Ibrahim Zeid|Sagar Kamarthi|Sivarit Sultornsanee","90879"
"13188","A Hybrid EA for Reactive Flexible Job-shop Scheduling.","Katsuhisa Ohno|Lin Lin|Mitsuo Gen|Yan Liang","90882"
"13189","Learning Programming at the Computational Thinking Level via Digital Game-Play.","Cagin Kazimoglu|Lachlan M. MacKinnon|Liz Bacon|Mary Kiernan","90883"
"13190","A flat Dirichlet process switching model for Bayesian estimation of hybrid systems.","F. Noé|H. Wu","90884"
"13191","Solvation shell dynamics of Na","Bhalachandra L. Tembe|Ekadashi Pradhan","90885"
"13192","Industrial Robotic System with Adaptive Control.","Bojan Jerbic|Bojan Sekoranja|Marko Svaco","90886"
"13193","A modeling language to support early lifecycle requirements modeling for systems engineering.","Brian Berenbach|Florian Schneider|Helmut Naughton","90887"
"13194","A system dynamics approach to demand and allocation of wireless spectrum for mobile communication.","Rikin Thakker|Shahram Sarkani|Thomas A. Mazzuchi","90888"
"13195","Augmented Cognition in Human-System Interaction through Coupled Action of Body Sensor Network and Agent Based Modeling.","Cihan H. Dagli|Siddhartha Agarwal","90889"
"13196","Quality-score guided error correction for short-read sequencing data using CUDA.","Bertil Schmidt|Haixiang Shi|Weiguo Liu|Wolfgang Müller-Wittig","90890"
"13197","The Enterprise AID Methodology: Application.","Patrick T. Hester|Thomas J. Meyers","90891"
"13198","Including Accessibility in Higher Education Curricula for ICT.","José L. Fuertes|Loïc Martínez|Ángel Lucas González","90892"
"13199","Towards mechanical derivation of Krylov solver libraries.","Paolo Bientinesi|Robert A. van de Geijn|Victor Eijkhout","90894"
"13200","The Product and Process Focus within NASA Systems Engineering.","James Heusner","90895"
"13201","Parallel estimation of the cost function for the flexible scheduling problemI.","Mariusz Uchronski|Mieczyslaw Wodecki|Wojciech Bozejko","90896"
"13202","Adaptive Metropolis with Online Relabeling.","Balázs Kégl|Gersende Fort|Olivier Cappé|Rémi Bardenet","404551"
"13203","Importance Sampling for General Hybrid Bayesian Networks.","Changhe Yuan|Marek J. Druzdzel","404552"
"13204","Bayesian Algorithms for Causal Data Mining.","Alexander R. Statnikov|Constantin F. Aliferis|Subramani Mani","404553"
"13205","The Rate of Convergence of Adaboost.","Cynthia Rudin|Indraneel Mukherjee|Robert E. Schapire","404555"
"13206","Computational Bounds on Statistical Query Learning.","Varun Kanade|Vitaly Feldman","404556"
"13207","A Bayesian View of Challenges in Feature Selection: Feature Aggregation, Multiple Targets, Redundancy and Interaction.","András Falus|András Millinghoffer|Csaba Szalai|Gábor Hullám|Peter Antal","404559"
"13208","Continuous Neural Networks.","Nicolas Le Roux|Yoshua Bengio","404561"
"13209","Attribute Selection Based on FRiS-Compactness.","Irina Borisova|Nikolay G. Zagoruiko|Olga Kutnenko|Vladimir Dyubanov","404565"
"13210","Learning Functions of Halfspaces using Prefix Covers.","Adam R. Klivans|Parikshit Gopalan|Raghu Meka","404567"
"13211","Open Problem: Does AdaBoost Always Cycle?","Cynthia Rudin|Ingrid Daubechies|Robert E. Schapire","404569"
"13212","Flexible Martingale Priors for Deep Hierarchies.","Jacob Steinhardt|Zoubin Ghahramani","404571"
"13213","Bayesian inference for statistical abduction using Markov chain Monte Carlo.","Masakazu Ishihata|Taisuke Sato","404573"
"13214","Inspecting Sample Reusability for Active Learning.","Katharina Morik|Katrin Tomanek","404574"
"13215","Treelets | A Tool for Dimensionality Reduction and Multi-Scale Analysis of Unstructured Data.","Ann B. Lee|Boaz Nadler","404575"
"13216","Distinguishing between cause and effect.","Dominik Janzing|Joris M. Mooij","404580"
"13217","Contextual Multi-Armed Bandits.","Dávid Pál|Martin Pal|Tyler Lu","404582"
"13218","Approximation of hidden Markov models by mixtures of experts with application to particle filtering.","Jimmy Olsson|Jonas Ströjby","404583"
"13219","Identifying Cause and Effect on Discrete Data using Additive Noise Models.","Bernhard Schölkopf|Dominik Janzing|Jonas Peters","404585"
"13220","Statistical and Computational Tradeoffs in Stochastic Composite Likelihood.","Guy Lebanon|Joshua V. Dillon","404586"
"13221","Spectral Chinese Restaurant Processes: Nonparametric Clustering Based on Similarities.","Andrew L. Maas|Christopher D. Manning|Richard Socher","404589"
"13222","A Conjugate Property between Loss Functions and Uncertainty Sets in Classification Problems.","Akiko Takeda|Taiji Suzuki|Takafumi Kanamori","404593"
"13223","Bandits with Generalized Linear Models.","John Langford|Lihong Li|Taesup Moon|Wei Chu|Xuanhui Wang","404602"
"13224","Online Clustering with Experts.","Anna Choromanska|Claire Monteleoni","404603"
"13225","Approximate parameter inference in a stochastic reaction-diffusion model.","Andreas Ruttor|Manfred Opper","404605"
"13226","How Powerful Can Any Regression Learning Procedure Be?.","Yuhong Yang","404606"
"13227","Classifier Cascade for Minimizing Feature Evaluation Cost.","Dor Kedem|Kilian Q. Weinberger|Minmin Chen|Olivier Chapelle|Zhixiang Eddie Xu","404610"
"13228","Regret Bounds for the Adaptive Control of Linear Quadratic Systems.","Csaba Szepesvári|Yasin Abbasi-Yadkori","404614"
"13229","Convex Perturbations for Scalable Semidefinite Programming.","Brian Kulis|Inderjit S. Dhillon|Suvrit Sra","404615"
"13230","Semiparametric Pseudo-Likelihood Estimation in Markov Random Fields.","Antonino Freno","404617"
"13231","Multi-Source Feature Selection via Geometry-Dependent Covariance Analysis.","Huan Liu|Zheng Zhao","404620"
"13232","State-Space Inference and Learning with Gaussian Processes.","Carl Edward Rasmussen|Marc Peter Deisenroth|Ryan D. Turner","404623"
"13233","Efficient active learning with generalized linear models.","Jeremy Lewi|Liam Paninski|Robert J. Butera","404624"
"13234","Generic Methods for Optimization-Based Modeling.","Justin Domke","404625"
"13235","Open Problem: Learning Dynamic Network Models from a Static Snapshot.","Constantin Comendant|Jan Ramon","404626"
"13236","Sparse Log Gaussian Processes via MCMC for Spatial Epidemiology.","Aki Vehtari|Jarno Vanhatalo","404631"
"13237","Speeding Up Syntactic Learning Using Contextual Information.","Amaury Habrard|Leonor Becerra-Bonache|Marc Sebban|Michaël Perrot|Élisa Fromont","404634"
"13238","Simple Variable Length N-grams for Probabilistic Automata Learning.","Cleo Zanella Billa|Fábio Natanael Kepler|Sergio L. S. Mergen","404638"
"13239","Two-way Parallel Class Expression Learning.","An C. Tran|Hans W. Guesgen|Jens Dietrich|Stephen Marsland","404639"
"13240","Residual Splash for Optimally Parallelizing Belief Propagation.","Carlos Guestrin|Joseph Gonzalez|Yucheng Low","404640"
"13241","Maximum Margin Learning with Incomplete Data: Learning Networks instead of Tables.","Steve R. Gunn|Sándor Szedmák|Yizhao Ni","404645"
"13242","Fast Learning Rate of Multiple Kernel Learning: Trade-Off between Sparsity and Smoothness.","Masashi Sugiyama|Taiji Suzuki","404646"
"13243","Unsupervised Supervised Learning II: Margin-Based Classification without Labels.","Guy Lebanon|Krishnakumar Balasubramanian|Pinar Donmez","404650"
"13244","Distance Preserving Embeddings for General n-Dimensional Manifolds.","Nakul Verma","404652"
"13245","Fisher Consistency of Multicategory Support Vector Machines.","Yufeng Liu","404654"
"13246","On the Consistency of Multi-Label Learning.","Wei Gao|Zhi-Hua Zhou","404656"
"13247","One-Shot Learning with a Hierarchical Nonparametric Bayesian Model.","Antonio Torralba|Joshua B. Tenenbaum|Ruslan Salakhutdinov","404657"
"13248","SpeedBoost: Anytime Prediction with Uniform Near-Optimality.","Alexander Grubb|Drew Bagnell","404658"
"13249","Confidence Weighted Mean Reversion Strategy for On-Line Portfolio Selection.","Bin Li|Peilin Zhao|Steven C. H. Hoi|Vivekanand Gopalkrishnan","404659"
"13250","From Theories to Queries.","Burr Settles","404660"
"13251","Evaluation of marginal likelihoods via the density of states.","Michael Habeck","404661"
"13252","Stochastic Bandit Based on Empirical Moments.","Akimichi Takemura|Junya Honda","404663"
"13253","Quality assessment of nonlinear dimensionality reduction based on K-ary neighborhoods.","John Aldo Lee|Michel Verleysen","404665"
"13254","Coherence Functions for Multicategory Margin-based Classification Methods.","Dit-Yan Yeung|Michael I. Jordan|Wu-Jun Li|Zhihua Zhang","404667"
"13255","Subset Infinite Relational Models.","Hiroshi Sawada|Katsuhiko Ishiguro|Naonori Ueda","404669"
"13256","Maximum Likelihood vs. Sequential Normalized Maximum Likelihood in On-line Density Estimation.","Peter Grünwald|Wojciech Kotlowski","404670"
"13257","Preface.","Nathan Srebro|Shie Mannor","404671"
"13258","Multi-task Learning for Recommender System.","George Karypis|Xia Ning","404675"
"13259","Optimal and Robust Price Experimentation: Learning by Lottery.","Christopher R. Dance|Onno Zoeter","404678"
"13260","An Expectation Maximization Algorithm for Continuous Markov Decision Processes with Arbitrary Reward.","Arnaud Doucet|Jan Peters 0001|Matthew D. Hoffman|Nando de Freitas","404679"
"13261","A Dynamic Relational Infinite Feature Model for Longitudinal Social Networks.","Arthur U. Asuncion|Carter T. Butts|Christopher DuBois|James R. Foulds|Padhraic Smyth","404680"
"13262","Learning Markov Structure by Maximum Entropy Relaxation.","Alan S. Willsky|Jason K. Johnson|Venkat Chandrasekaran","404681"
"13263","Efficient Learning of Deep Boltzmann Machines.","Hugo Larochelle|Ruslan Salakhutdinov","404683"
"13264","Distributed Learning, Communication Complexity and Privacy.","Avrim Blum|Maria-Florina Balcan|Shai Fine|Yishay Mansour","404685"
"13265","Semi-Supervised Mean Fields.","Changshui Zhang|Fei Wang 0001|Ole Winther|Shijun Wang","404686"
"13266","Commentary on ""The Optimality of Jeffreys Prior for Online Density Estimation and the Asymptotic Normality of Maximum Likelihood Estimators"".","Peter Grünwald","404687"
"13267","Winning The Transfer Learning Track of Yahoo!'s Learning To Rank Challenge with YetiRank.","Andrey Gulin|Dmitry Pavlov|Igor Kuralenok","404688"
"13268","Feature Selection: An Ever Evolving Frontier in Data Mining.","Hiroshi Motoda|Huan Liu|Rudy Setiono|Zheng Zhao","404689"
"13269","Regret Bounds for Gaussian Process Bandit Problems.","Jean-Yves Audibert|John Shawe-Taylor|Manfred Opper|Steffen Grünewälder","404692"
"13270","Linking Granger Causality and the Pearl Causal Model with Settable Systems.","Halbert White|Karim Chalak|Xun Lu","404697"
"13271","Deep Learning of Representations for Unsupervised and Transfer Learning.","Yoshua Bengio","404706"
"13272","Preface.","D. Mike Titterington|Yee Whye Teh","404707"
"13273","Domain Adaptation with Coupled Subspaces.","Dean P. Foster|John Blitzer|Sham Kakade","404708"
"13274","Mixed-Variate Restricted Boltzmann Machines.","Dinh Q. Phung|Svetha Venkatesh|Truyen Tran","404711"
"13275","Adaptive Density Level Set Clustering.","Ingo Steinwart","404714"
"13276","Recovering Cyclic Causal Structure.","Garry P. Nolan|Karen Sachs|Mesrob I. Ohannessian|Munther A. Dahleh|Sleiman Itani","404715"
"13277","Marginalizing Out Transition Probabilities for Several Subclasses of PFAs.","Chihiro Shibata|Ryo Yoshinaka","404725"
"13278","Induction of Non-Deterministic Finite Automata on Supercomputers.","Wojciech Wieczorek","404729"
"13279","Exact Bayesian structure learning from uncertain interventions.","Daniel Eaton|Kevin P. Murphy","404730"
"13280","High-dimensional Sparse Inverse Covariance Estimation using Greedy Methods.","Ali Jalali|Christopher C. Johnson|Pradeep D. Ravikumar","404731"
"13281","Learning Causal Structure from Overlapping Variable Sets.","Ioannis G. Tollis|Ioannis Tsamardinos|Sofia Triantafilou","404732"
"13282","A Nonparametric Bayesian Model for Multiple Clustering with Overlapping Feature Views.","Donglin Niu|Jennifer G. Dy|Zoubin Ghahramani","404733"
"13283","Nonlinear acyclic causal models.","Aapo Hyvärinen|Kun Zhang","404735"
"13284","Monotone multi-armed bandit allocations.","Aleksandrs Slivkins","404737"
"13285","Cross-Domain Object Matching with Model Selection.","Makoto Yamada|Masashi Sugiyama","404740"
"13286","Information Theoretic Model Selection for Pattern Analysis.","Andreas P. Streich|Joachim M. Buhmann|Mario Frank|Morteza Haghir Chehreghani","404741"
"13287","Closure-Based Confidence Boost in Association Rules.","José L. Balcázar","404743"
"13288","Two-Layer Multiple Kernel Learning.","Ivor W. Tsang|Jinfeng Zhuang|Steven C. H. Hoi","404745"
"13289","Reverse Engineering of Asynchronous Boolean Networks.","Cheng Zheng|Zhi Geng","404747"
"13290","Polytope samplers for inference in ill-posed inverse problems.","Bertrand Haas|Edoardo Airoldi","404755"
"13291","Fast b-matching via Sufficient Selection Belief Propagation.","Bert C. Huang|Tony Jebara","404757"
"13292","Towards Minimax Policies for Online Linear Optimization with Bandit Feedback.","Nicolò Cesa-Bianchi|Sham M. Kakade|Sébastien Bubeck","404758"
"13293","Hidden-Unit Conditional Random Fields.","Laurens van der Maaten|Lawrence K. Saul|Max Welling","404760"
"13294","On Time Varying Undirected Graphs.","Eric P. Xing|Mladen Kolar","404762"
"13295","The Neural Autoregressive Distribution Estimator.","Hugo Larochelle|Iain Murray","404763"
"13296","Statistical Optimization of Non-Negative Matrix Factorization.","Anoop Korattikara Balan|Haesun Park|Jingu Kim|Levi Boyles|Max Welling","404766"
"13297","Understanding the difficulty of training deep feedforward neural networks.","Xavier Glorot|Yoshua Bengio","404767"
"13298","Causal Discovery as a Game.","Frederick Eberhardt","404768"
"13299","Feature Extraction for Outlier Detection in High-Dimensional Spaces.","Nguyen Hoang Vu|Vivekanand Gopalkrishnan","404771"
"13300","Domain Adaptation: A Small Sample Statistical Approach.","Dean P. Foster|Ruslan Salakhutdinov|Sham M. Kakade","404778"
"13301","Deep Sparse Rectifier Neural Networks.","Antoine Bordes|Xavier Glorot|Yoshua Bengio","404779"
"13302","Boosted Optimization for Network Classification.","Hiroshi Mamitsuka|Timothy Hancock","404780"
"13303","Maximum Volume Clustering.","Bo Dai|Gang Niu|Lin Shang|Masashi Sugiyama","404783"
"13304","Beyond Semilinearity: Distributional Learning of Parallel Multiple Context-free Grammars.","Alexander Clark|Ryo Yoshinaka","404785"
"13305","Learning Temporal Association Rules on Symbolic Time Sequences.","James L. Crowley|Mathieu Guillame-Bert","404787"
"13306","Parallel Gibbs Sampling: From Colored Fields to Thin Junction Trees.","Arthur Gretton|Carlos Guestrin|Joseph Gonzalez|Yucheng Low","404788"
"13307","Visualization Databases for the Analysis of Large Complex Datasets.","Paul Kidwell|Ryan Hafen|Saptarshi Guha|William S. Cleveland","404791"
"13308","Stochastic Unsupervised Learning on Unlabeled Data.","Chuanren Liu|Hui Xiong|Jianjun Xie|Yong Ge","404792"
"13309","Sequential Event Prediction with Association Rules.","Ansaf Salleb-Aouissi|Benjamin Letham|Cynthia Rudin|David Madigan|Eugene Kogan","404795"
"13310","Block-sparse Solutions using Kernel Block RIP and its Application to Group Lasso.","Rahul Garg|Rohit Khandekar","404797"
"13311","Fast Active-set-type Algorithms for L1-regularized Linear Regression.","Haesun Park|Jingu Kim","404799"
"13312","Preface.","John Shawe-Taylor|Nello Cristianini|Tom Diethe","404800"
"13313","Local and global sparse Gaussian process approximations.","Edward Snelson|Zoubin Ghahramani","404804"
"13314","Hash Kernels.","Alexander J. Smola|Alexander L. Strehl|Gideon Dror|James Petterson|John Langford|Qinfeng Shi|Vishy Vishwanathan","404805"
"13315","Dynamic Policy Programming with Function Approximation.","Bert Kappen|Mohammad Gheshlaghi Azar|Vicenç Gómez","404806"
"13316","A Nonparametric Bayesian Approach to Modeling Overlapping Clusters.","Katherine A. Heller|Zoubin Ghahramani","404807"
"13317","Pinview: Implicit Feedback in Content-Based Image Retrieval.","Alex Po Leung|Arto Klami|John Shawe-Taylor|Jorma Laaksonen|Jussi Kujala|Kitsuchart Pasupa|Peter Auer|Samuel Kaski|Zakria Hussain","404808"
"13318","Online Anomaly Detection under Adversarial Impact.","Marius Kloft|Pavel Laskov","404809"
"13319","Minimax Rates of Estimation for Sparse PCA in High Dimensions.","Jing Lei|Vincent Q. Vu","404810"
"13320","A simple multi-armed bandit algorithm with optimal variation-bounded regret.","Elad Hazan|Satyen Kale","404812"
"13321","Multi-label Subspace Ensemble.","Dacheng Tao|Tianyi Zhou","404814"
"13322","Error bounds for Kernel Fisher Linear Discriminant in Gaussian Hilbert space.","Ata Kabán|Robert J. Durrant","404816"
"13323","Sparse Probabilistic Principal Component Analysis.","Jennifer G. Dy|Yue Guan","404818"
"13324","Bounds on Individual Risk for Log-loss Predictors.","Peter D. Grünwald|Wojciech Kotlowski","404820"
"13325","QBoost: Large Scale Classifier Training with Adiabatic Quantum Optimization.","Geordie Rose|Hartmut Neven|Vasil S. Denchev|William G. Macready","404822"
"13326","The Group Dantzig Selector.","Han Liu|Jian Zhang 0003|Jun Liu|Xiaoye Jiang","404826"
"13327","No Internal Regret via Neighborhood Watch.","Alexander Rakhlin|Dean P. Foster","404827"
"13328","The Laplacian Eigenmaps Latent Variable Model.","Miguel Á. Carreira-Perpiñán|Zhengdong Lu","404828"
"13329","Nonparametric Bayesian Matrix Factorization by Power-EP.","Ian Molloy|Nan Ding|Ninghui Li|Rongjing Xiang|Yuan (Alan) Qi","404829"
"13330","Approximate Model Selection for Large Scale LSSVM.","Li-Zhong Ding|Shizhong Liao","404833"
"13331","Concentration-Based Guarantees for Low-Rank Matrix Reconstruction.","Nathan Srebro|Rina Foygel","404835"
"13332","Sequential Monte Carlo Samplers for Dirichlet Process Mixtures.","Ali Taylan Cemgil|Bilge Günsel|Yener Ülker","404836"
"13333","Improved Loss Bounds For Multiple Kernel Learning.","John Shawe-Taylor|Zakria Hussain","404846"
"13334","Matrix-Variate Dirichlet Process Mixture Models.","Guang Dai|Michael I. Jordan|Zhihua Zhang","404848"
"13335","Contextual Bandits with Linear Payoff Functions.","Lev Reyzin|Lihong Li|Robert E. Schapire|Wei Chu","404850"
"13336","Stick-Breaking Beta Processes and the Poisson Process.","David M. Blei|John William Paisley|Michael I. Jordan","404863"
"13337","Semi-Supervised Affinity Propagation with Instance-Level Constraints.","Brendan J. Frey|Inmar E. Givoni","404864"
"13338","Concave Gaussian Variational Approximations for Inference in Large-Scale Bayesian Linear Models.","David Barber|Edward Challis","404866"
"13339","Multiclass-Multilabel Classification with More Classes than Examples.","Ofer Dekel|Ohad Shamir","404867"
"13340","Towards Understanding Situated Natural Language.","Antoine Bordes|Jason Weston|Nicolas Usunier|Ronan Collobert","404869"
"13341","Learning Class-relevant Features and Class-irrelevant Features via a Hybrid third-order RBM.","Carsten Ullrich|Changyong Niu|Heng Luo|Ruimin Shen","404878"
"13342","Preface.","Huan Liu|Iñaki Inza|Louis Wehenkel|Yvan Saeys|Yves Van de Peer","404880"
"13343","Variable Selection for Gaussian Graphical Models.","Dimitris Samaras|Guillermo A. Cecchi|Irina Rish|Jean Honorio","404882"
"13344","Descent Methods for Tuning Parameter Refinement.","Alexander Lorbert|Peter J. Ramadge","404884"
"13345","Learning and Model-Checking Networks of I/O Automata.","Hua Mao|Manfred Jaeger","404885"
"13346","Minimum Conditional Entropy Clustering: A Discriminative Framework for Clustering.","Baogang Hu|Bo Dai","404886"
"13347","Fuzzy Grammar-based Prediction of Amyloidogenic Regions.","Olgierd Unold","404889"
"13348","Multiple Texture Boltzmann Machines.","Christopher K. I. Williams|Jyri J. Kivinen","404891"
"13349","Preface.","David A. Van Dyk|Max Welling","404892"
"13350","A Unified Energy-Based Framework for Unsupervised Learning.","Marc'Aurelio Ranzato|Sumit Chopra|Y-Lan Boureau|Yann LeCun","404893"
"13351","Factorized Asymptotic Bayesian Inference for Mixture Modeling.","Ryohei Fujimaki|Satoshi Morinaga","404894"
"13352","Why Does Unsupervised Pre-training Help Deep Learning?","Aaron C. Courville|Dumitru Erhan|Pascal Vincent|Yoshua Bengio","404896"
"13353","Gaussian Process Approximations of Stochastic Differential Equations.","Cédric Archambeau|Dan Cornford|John Shawe-Taylor|Manfred Opper","404897"
"13354","Bayesian Generalized Kernel Models.","Donghui Wang|Guang Dai|Michael I. Jordan|Zhihua Zhang","404898"
"13355","Design and Analysis of the Causation and Prediction Challenge.","Alexander R. Statnikov|André Elisseeff|Constantin F. Aliferis|Gregory F. Cooper|Isabelle Guyon|Jean-Philippe Pellet|Peter Spirtes","404902"
"13356","Perturbation based Large Margin Approach for Ranking.","Ambuj Tewari|Eunho Yang|Pradeep D. Ravikumar","404903"
"13357","Latent Variable Models for Dimensionality Reduction.","Michael I. Jordan|Zhihua Zhang","404904"
"13358","Locally Minimax Optimal Predictive Modeling with Bayesian Networks.","Petri Myllymäki|Teemu Roos|Tomi Silander","404907"
"13359","Commentary on ""Online Optimization with Gradual Variations"".","Satyen Kale","404908"
"13360","Fast interior-point inference in high-dimensional sparse, penalized state-space models.","Eftychios A. Pnevmatikakis|Liam Paninski","404911"
"13361","Content-based Image Retrieval with Multinomial Relevance Feedback.","Dorota Glowacka|John Shawe-Taylor","404912"
"13362","Risk Bounds for Levy Processes in the PAC-Learning Framework.","Chao Zhang|Dacheng Tao","404914"
"13363","Unsupervised feature selection applied to SPOT5 satellite images indexing.","Henri Maître|Ivan O. Kyrgyzov|Marine Campedel","404919"
"13364","A Study of Approximate Inference in Probabilistic Relational Models.","Doina Precup|Fabian Kaelin","404921"
"13365","Learning Fourier Sparse Set Functions.","Andreas Krause|Peter Stobbe","404922"
"13366","Predicting customer behaviour: The University of Melbourne's KDD Cup report.","Andrew Lonie|David Lazaridis|Hugh Miller|Owen Jones|Sandy Clarke|Slave Petrovski|Stephen Lane","404927"
