"PUBLISHED_IN_ID","Paper_ID","Volume_ID"
"3960","10419","11580"
"3961","10420","11573"
"3962","10421","11575"
"3963","10422","11577"
"3964","10423","11575"
"3965","10424","11584"
"3966","10425","11586"
"3967","10426","11573"
"3968","10427","11574"
"3969","10428","11577"
"3970","10429","11578"
"3971","10430","11584"
"3972","10431","11576"
"3973","10432","11574"
"3974","10433","11585"
"3975","10434","11577"
"3976","10435","11585"
"3977","10436","11570"
"3978","10437","11575"
"3979","10438","11571"
"3980","10439","11582"
"3981","10440","11578"
"3982","10441","11571"
"3983","10442","11582"
"3984","10443","11580"
"3985","10444","11582"
"3986","10445","11574"
"3987","10446","11584"
"3988","10447","11584"
"3989","10448","11579"
"3990","10449","11570"
"3991","10450","11573"
"3992","10451","11579"
"3993","10452","11575"
"3994","10453","11576"
"3995","10454","11585"
"3996","10455","11585"
"3997","10456","11583"
"3998","10457","11583"
"3999","10458","11584"
"4000","10459","11574"
"4001","10460","11573"
"4002","10461","11574"
"4003","10462","11576"
"4004","10463","11572"
"4005","10464","11576"
"4006","10465","11573"
"4007","10466","11574"
"4008","10467","11571"
"4009","10468","11580"
"4010","10469","11586"
"4011","10470","11580"
"4012","10471","11571"
"4013","10472","11578"
"4014","10473","11584"
"4015","10474","11582"
"4016","10475","11580"
"4017","10476","11584"
"4018","10477","11581"
"4019","10478","11581"
"4020","10479","11580"
"4021","10480","11575"
"4022","10481","11577"
"4023","10482","11575"
"4024","10483","11587"
"4025","10484","11572"
"4026","10485","11581"
"4027","10486","11585"
"4028","10487","11585"
"4029","10488","11580"
"4030","10489","11582"
"4031","10490","11570"
"4032","10491","11577"
"4033","10492","11585"
"4034","10493","11580"
"4035","10494","11577"
"4036","10495","11578"
"4037","10496","11579"
"4038","10497","11583"
"4039","10498","11586"
"4040","10499","11570"
"4041","10500","11571"
"4042","10501","11575"
"4043","10502","11581"
"4044","10503","11577"
"4045","10504","11575"
"4046","10505","11575"
"4047","10506","11572"
"4048","10507","11582"
"4049","10508","11577"
"4050","10509","11574"
"4051","10510","11578"
"4052","10511","11582"
"4053","10512","11570"
"4054","10513","11575"
"4055","10514","11575"
"4056","10515","11574"
"4057","10516","11586"
"4058","10517","11570"
"4059","10518","11576"
"4060","10519","11571"
"4061","10520","11585"
"4062","10521","11587"
"4063","10522","11586"
"4064","10523","11570"
"4065","10524","11570"
"4066","10525","11584"
"4067","10526","11573"
"4068","10527","11578"
"4069","10528","11572"
"4070","10529","11586"
"4071","10530","11571"
"4072","10531","11574"
"4073","10532","11580"
"4074","10533","11580"
"4075","10534","11572"
"4076","10535","11572"
"4077","10536","11586"
"4078","10537","11576"
"4079","10538","11570"
"4080","10539","11575"
"4081","10540","11582"
"4082","10541","11572"
"4083","10542","11574"
"4084","10543","11585"
"4085","10544","11576"
"4086","10545","11584"
"4087","10546","11585"
"4088","10547","11583"
"4089","10548","11581"
"4090","10549","11578"
"4091","10550","11573"
"4092","10551","11581"
"4093","10552","11578"
"4094","10553","11578"
"4095","10554","11582"
"4096","10555","11581"
"4097","10556","11570"
"4098","10557","11587"
"4099","10558","11578"
"4100","10559","11575"
"4101","10560","11572"
"4102","10561","11576"
"4103","10562","11575"
"4104","10563","11571"
"4105","10564","11574"
"4106","10565","11570"
"4107","10566","11576"
"4108","10567","11570"
"4109","10568","11581"
"4110","10569","11572"
"4111","10570","11577"
"4112","10571","11571"
"4113","10572","11578"
"4114","10573","11580"
"4115","10574","11585"
"4116","10575","11575"
"4117","10576","11570"
"4118","10577","11574"
"4119","10578","11573"
"4120","10579","11570"
"4121","10580","11572"
"4122","10581","11586"
"4123","10582","11582"
"4124","10583","11572"
"4125","10584","11572"
"4126","10585","11572"
"4127","10586","11571"
"4128","10587","11575"
"4129","10588","11571"
"4130","10589","11574"
"4131","10590","11577"
"4132","10591","11586"
"4133","10592","11577"
"4134","10593","11578"
"4135","10594","11576"
"4136","10595","11577"
"4137","10596","11576"
"4138","10597","11584"
"4139","10598","11582"
"4140","10599","11579"
"4141","10600","11586"
"4142","10601","11570"
"4143","10602","11586"
"4144","10603","11582"
"4145","10604","11585"
"4146","10605","11587"
"4147","10606","11585"
"4148","10607","11578"
"4149","10608","11576"
"4150","10609","11584"
"4151","10610","11580"
"4152","10611","11585"
"4153","10612","11584"
"4154","10613","11575"
"4155","10614","11575"
"4156","10615","11578"
"4157","10616","11575"
"4158","10617","11577"
"4159","10618","11575"
"4160","10619","11580"
"4161","10620","11582"
"4162","10621","11578"
"4163","10622","11585"
"4164","10623","11570"
"4165","10624","11580"
"4166","10625","11573"
"4167","10626","11579"
"4168","10627","11583"
"4169","10628","11575"
"4170","10629","11582"
"4171","10630","11573"
"4172","10631","11570"
"4173","10632","11573"
"4174","10633","11577"
"4175","10634","11581"
"4176","10635","11579"
"4177","10636","11573"
"4178","10637","11585"
"4179","10638","11582"
"4180","10639","11577"
"4181","10640","11580"
"4182","10641","11574"
"4183","10642","11587"
"4184","10643","11581"
"4185","10644","11580"
"4186","10645","11575"
"4187","10646","11573"
"4188","10647","11575"
"4189","10648","11581"
"4190","10649","11570"
"4191","10650","11580"
"4192","10651","11572"
"4193","10652","11585"
"4194","10653","11573"
"4195","10654","11582"
"4196","10655","11585"
"4197","10656","11581"
"4198","10657","11578"
"4199","10658","11574"
"4200","10659","11570"
"4201","10660","11570"
"4202","10661","11571"
"4203","10662","11578"
"4204","10663","11584"
"4205","10664","11574"
"4206","10665","11570"
"4207","10666","11582"
"4208","10667","11577"
"4209","10668","11580"
"4210","10669","11577"
"4211","10670","11574"
"4212","10671","11576"
"4213","10672","11574"
"4214","10673","11575"
"4215","10674","11582"
"4216","10675","11587"
"4217","10676","11581"
"4218","10677","11578"
"4219","10678","11577"
"4220","10679","11573"
"4221","10680","11571"
"4222","10681","11573"
"4223","10682","11582"
"4224","10683","11584"
"4225","10684","11572"
"4226","10685","11585"
"4227","10686","11585"
"4228","10687","11574"
"4229","10688","11576"
"4230","10689","11578"
"4231","10690","11583"
"4232","10691","11576"
"4233","10692","11585"
"4234","10693","11584"
"4235","10694","11585"
"4236","10695","11581"
"4237","10696","11573"
"4238","10697","11572"
"4239","10698","11581"
"4240","10699","11572"
"4241","10700","11571"
"4242","10701","11578"
"4243","10702","11580"
"4244","10703","11572"
"4245","10704","11586"
"4246","10705","11573"
"4247","10706","11585"
"4248","10707","11585"
"4249","10708","11574"
"4250","10709","11581"
"4251","10710","11581"
"4252","10711","11581"
"4253","10712","11585"
"4254","10713","11585"
"4255","10714","11570"
"4256","10715","11572"
"4257","10716","11585"
"4258","10717","11584"
"4259","10718","11578"
"4260","10719","11571"
"4261","10720","11578"
"4262","10721","11577"
"4263","10722","11570"
"4264","10723","11577"
"4265","10724","11577"
"4266","10725","11578"
"4267","10726","11584"
"4268","10727","11586"
"4269","10728","11571"
"4270","10729","11578"
"4271","10730","11586"
"4272","10731","11584"
"4273","10732","11578"
"4274","10733","11577"
"4275","10734","11575"
"4276","10735","11572"
"4277","10736","11584"
"4278","10737","11575"
"4279","10738","11570"
"4280","10739","11580"
"4281","10740","11583"
"4282","10741","11573"
"4283","10742","11582"
"4284","10743","11573"
"4285","10744","11570"
"4286","10745","11587"
"4287","10746","11577"
"4288","10747","11577"
"4289","10748","11573"
"4290","10749","11583"
"4291","10750","11572"
"4292","10751","11581"
"4293","10752","11584"
"4294","10753","11584"
"4295","10754","11586"
"4296","10755","11575"
"4297","10756","11580"
"4298","10757","11573"
"4299","10758","11574"
"4300","10759","11581"
"4301","10760","11575"
"4302","10761","11570"
"4303","10762","11570"
"4304","10763","11573"
"4305","10764","11586"
"4306","10765","11572"
"4307","10766","11578"
"4308","10767","11585"
"4309","10768","11571"
"4310","10769","11573"
"4311","10770","11578"
"4312","10771","11575"
"4313","10772","11572"
"4314","10773","11585"
"4315","10774","11586"
"4316","10775","11570"
"4317","10776","11581"
"4318","10777","11586"
"4319","10778","11580"
"4320","10779","11586"
"4321","10780","11580"
"4322","10781","11579"
"4323","10782","11587"
"4324","10783","11570"
"4325","10784","11586"
"4326","10785","11572"
"4327","10786","11587"
"4328","10787","11576"
"4329","10788","11579"
"4330","10789","11572"
"4331","10790","11579"
"4332","10791","11573"
"4333","10792","11580"
"4334","10793","11574"
"4335","10794","11580"
"4336","10795","11580"
"4337","10796","11573"
"4338","10797","11573"
"4339","10798","11572"
"4340","10799","11579"
"4341","10800","11584"
"4342","10801","11577"
"4343","10802","11586"
"4344","10803","11571"
"4345","10804","11586"
"4346","10805","11570"
"4347","10806","11577"
"4348","10807","11573"
"4349","10808","11578"
"4350","10809","11572"
"4351","10810","11572"
"4352","10811","11586"
"4353","10812","11577"
"4354","10813","11580"
"4355","10814","11570"
"4356","10815","11576"
"4357","10816","11584"
"4358","10817","11585"
"4359","10818","11583"
"4360","10819","11570"
"4361","10820","11573"
"4362","10821","11575"
"4363","10822","11571"
"4364","10823","11578"
"4365","10824","11573"
"4366","10825","11573"
"4367","10826","11572"
"4368","10827","11573"
"4369","10828","11576"
"4370","10829","11573"
"4371","10830","11578"
"4372","10831","11585"
"4373","10832","11576"
"4374","10833","11585"
"4375","10834","11579"
"4376","10835","11574"
"4377","10836","11576"
"4378","10837","11585"
"4379","10838","11570"
"4380","10839","11583"
"4381","10840","11575"
"4382","10841","11578"
"4383","10842","11587"
"4384","10843","11581"
"4385","10844","11586"
"4386","10845","11583"
"4387","10846","11577"
"4388","10847","11571"
"4389","10848","11578"
"4390","10849","11573"
"4391","10850","11575"
"4392","10851","11570"
"4393","10852","11572"
"4394","10853","11570"
"4395","10854","11586"
"4396","10855","11575"
"4397","10856","11573"
"4398","10857","11571"
"4399","10858","11575"
"4400","10859","11576"
"4401","10860","11575"
"4402","10861","11571"
"4403","10862","11580"
"4404","10863","11580"
"4405","10864","11575"
"4406","10865","11587"
"4407","10866","11574"
"4408","10867","11571"
"4409","10868","11571"
"4410","10869","11586"
"4411","10870","11581"
"4412","10871","11580"
"4413","10872","11574"
"4414","10873","11575"
"4415","10874","11574"
"4416","10875","11577"
"4417","10876","11584"
"4418","10877","11573"
"4419","10878","11582"
"4420","10879","11581"
"4421","10880","11576"
"4422","10881","11570"
"4423","10882","11577"
"4424","10883","11574"
"4425","10884","11570"
"4426","10885","11576"
"4427","10886","11585"
"4428","10887","11572"
"4429","10888","11571"
"4430","10889","11570"
"4431","10890","11577"
"4432","10891","11583"
"4433","10892","11575"
"4434","10893","11585"
"4435","10894","11576"
"4436","10895","11577"
"4437","10896","11585"
"4438","10897","11586"
"4439","10898","11572"
"4440","10899","11585"
"4441","10900","11570"
"4442","10901","11586"
"4443","10902","11573"
"4444","10903","11580"
"4445","10904","11577"
"4446","10905","11573"
"4447","10906","11572"
"4448","10907","11580"
"4449","10908","11577"
"4450","10909","11578"
"4451","10910","11573"
"4452","10911","11575"
"4453","10912","11573"
"4454","10913","11572"
"4455","10914","11573"
"4456","10915","11572"
"4457","10916","11577"
"4458","10917","11574"
"4459","10918","11573"
"4460","10919","11576"
"4461","10920","11587"
"4462","10921","11587"
"4463","10922","11577"
"4464","10923","11580"
"4465","10924","11578"
"4466","10925","11578"
"4467","10926","11585"
"4468","10927","11587"
"4469","10928","11583"
"4470","10929","11578"
"4471","10930","11587"
"4472","10931","11575"
"4473","10932","11577"
"4474","10933","11586"
"4475","10934","11575"
"4476","10935","11585"
"4477","10936","11582"
"4478","10937","11577"
"4479","10938","11586"
"4480","10939","11572"
"4481","10940","11579"
"4482","10941","11571"
"4483","10942","11575"
"4484","10943","11580"
"4485","10944","11582"
"4486","10945","11583"
"4487","10946","11584"
"4488","10947","11587"
"4489","10948","11572"
"4490","10949","11574"
"4491","10950","11583"
"4492","10951","11577"
"4493","10952","11573"
"4494","10953","11576"
"4495","10954","11575"
"4496","10955","11585"
"4497","10956","11581"
"4498","10957","11571"
"4499","10958","11581"
"4500","10959","11583"
"4501","10960","11578"
"4502","10961","11585"
"4503","10962","11571"
"4504","10963","11571"
"4505","10964","11571"
"4506","10965","11573"
"4507","10966","11574"
"4508","10967","11576"
"4509","10968","11586"
"4510","10969","11587"
"4511","10970","11584"
"4512","10971","11584"
"4513","10972","11584"
"4514","10973","11577"
"4515","10974","11586"
"4516","10975","11575"
"4517","10976","11577"
"4518","10977","11573"
"4519","10978","11572"
"4520","10979","11573"
"4521","10980","11574"
"4522","10981","11587"
"4523","10982","11583"
"4524","10983","11583"
"4525","10984","11587"
"4526","10985","11576"
"4527","10986","11577"
"4528","10987","11572"
"4529","10988","11575"
"4530","10989","11587"
"4531","10990","11572"
"4532","10991","11586"
"4533","10992","11578"
"4534","10993","11586"
"4535","10994","11585"
"4536","10995","11573"
"4537","10996","11581"
"4538","10997","11578"
"4539","10998","11587"
"4540","10999","11586"
"4541","11000","11586"
"4542","11001","11584"
"4543","11002","11580"
"4544","11003","11572"
"4545","11004","11582"
"4546","11005","11585"
"4547","11006","11573"
"4548","11007","11586"
"4549","11008","11586"
"4550","11009","11576"
"4551","11010","11584"
"4552","11011","11572"
"4553","11012","11583"
"4554","11013","11580"
"4555","11014","11585"
"4556","11015","11570"
"4557","11016","11585"
"4558","11017","11573"
"4559","11018","11584"
"4560","11019","11575"
"4561","11020","11581"
"4562","11021","11573"
"4563","11022","11573"
"4564","11023","11573"
"4565","11024","11571"
"4566","11025","11571"
"4567","11026","11581"
"4568","11027","11570"
"4569","11028","11583"
"4570","11029","11570"
"4571","11030","11573"
"4572","11031","11576"
"4573","11032","11572"
"4574","11033","11578"
"4575","11034","11586"
"4576","11035","11585"
"4577","11036","11581"
"4578","11037","11571"
"4579","11038","11585"
"4580","11039","11585"
"4581","11040","11571"
"4582","11041","11571"
"4583","11042","11578"
"4584","11043","11572"
"4585","11044","11574"
"4586","11045","11585"
"4587","11046","11586"
"4588","11047","11572"
"4589","11048","11575"
"4590","11049","11578"
"4591","11050","11585"
"4592","11051","11576"
"4593","11052","11581"
"4594","11053","11573"
"4595","11054","11574"
"4596","11055","11579"
"4597","11056","11580"
"4598","11057","11580"
"4599","11058","11583"
"4600","11059","11587"
"4601","11060","11587"
"4602","11061","11586"
"4603","11062","11580"
"4604","11063","11571"
"4605","11064","11576"
"4606","11065","11577"
"4607","11066","11575"
"4608","11067","11583"
"4609","11068","11581"
"4610","11069","11580"
"4611","11070","11583"
"4612","11071","11576"
"4613","11072","11572"
"4614","11073","11573"
"4615","11074","11582"
"4616","11075","11581"
"4617","11076","11579"
"4618","11077","11580"
"4619","11078","11576"
"4620","11079","11585"
"4621","11080","11577"
"4622","11081","11572"
"4623","11082","11573"
"4624","11083","11585"
"4625","11084","11576"
"4626","11085","11585"
"4627","11086","11571"
"4628","11087","11576"
"4629","11088","11571"
"4630","11089","11576"
"4631","11090","11571"
"4632","11091","11573"
"4633","11092","11583"
"4634","11093","11578"
"4635","11094","11577"
"4636","11095","11587"
"4637","11096","11585"
"4638","11097","11570"
"4639","11098","11587"
"4640","11099","11574"
"4641","11100","11571"
"4642","11101","11576"
"4643","11102","11571"
"4644","11103","11584"
"4645","11104","11575"
"4646","11105","11580"
"4647","11106","11578"
"4648","11107","11573"
"4649","11108","11581"
"4650","11109","11573"
"4651","11110","11584"
"4652","11111","11577"
"4653","11112","11585"
"4654","11113","11574"
"4655","11114","11586"
"4656","11115","11572"
"4657","11116","11570"
"4658","11117","11571"
"4659","11118","11586"
"4660","11119","11573"
"4661","11120","11575"
"4662","11121","11581"
"4663","11122","11585"
"4664","11123","11570"
"4665","11124","11573"
"4666","11125","11572"
"4667","11126","11573"
"4668","11127","11572"
"4669","11128","11570"
"4670","11129","11572"
"4671","11130","11583"
"4672","11131","11573"
"4673","11132","11587"
"4674","11133","11572"
"4675","11134","11581"
"4676","11135","11573"
"4677","11136","11575"
"4678","11137","11575"
"4679","11138","11573"
"4680","11139","11573"
"4681","11140","11573"
"4682","11141","11578"
"4683","11142","11572"
"4684","11143","11576"
"4685","11144","11586"
"4686","11145","11573"
"4687","11146","11570"
"4688","11147","11580"
"4689","11148","11576"
"4690","11149","11573"
"4691","11150","11573"
"4692","11151","11585"
"4693","11152","11577"
"4694","11153","11580"
"4695","11154","11585"
"4696","11155","11582"
"4697","11156","11570"
"4698","11157","11584"
"4699","11158","11586"
"4700","11159","11576"
"4701","11160","11580"
"4702","11161","11578"
"4703","11162","11577"
"4704","11163","11575"
"4705","11164","11582"
"4706","11165","11574"
"4707","11166","11579"
"4708","11167","11573"
"4709","11168","11570"
"4710","11169","11585"
"4711","11170","11571"
"4712","11171","11580"
"4713","11172","11573"
"4714","11173","11584"
"4715","11174","11587"
"4716","11175","11586"
"4717","11176","11574"
"4718","11177","11575"
"4719","11178","11578"
"4720","11179","11577"
"4721","11180","11573"
"4722","11181","11573"
"4723","11182","11570"
"4724","11183","11574"
"4725","11184","11575"
"4726","11185","11582"
"4727","11186","11585"
"4728","11187","11572"
"4729","11188","11586"
"4730","11189","11585"
"4731","11190","11580"
"4732","11191","11581"
"4733","11192","11583"
"4734","11193","11573"
"4735","11194","11571"
"4736","11195","11576"
"4737","11196","11579"
"4738","11197","11573"
"4739","11198","11582"
"4740","11199","11573"
"4741","11200","11580"
"4742","11201","11580"
"4743","11202","11573"
"4744","11203","11577"
"4745","11204","11577"
"4746","11205","11580"
"4747","11206","11586"
"4748","11207","11583"
"4749","11208","11570"
"4750","11209","11570"
"4751","11210","11575"
"4752","11211","11578"
"4753","11212","11570"
"4754","11213","11586"
"4755","11214","11578"
"4756","11215","11587"
"4757","11216","11575"
"4758","11217","11574"
"4759","11218","11585"
"4760","11219","11575"
"4761","11220","11578"
"4762","11221","11583"
"4763","11222","11576"
"4764","11223","11581"
"4765","11224","11571"
"4766","11225","11587"
"4767","11226","11575"
"4768","11227","11572"
"4769","11228","11570"
"4770","11229","11584"
"4771","11230","11585"
"4772","11231","11580"
"4773","11232","11575"
"4774","11233","11585"
"4775","11234","11583"
"4776","11235","11586"
"4777","11236","11582"
"4778","11237","11576"
"4779","11238","11577"
"4780","11239","11572"
"4781","11240","11580"
"4782","11241","11575"
"4783","11242","11584"
"4784","11243","11580"
"4785","11244","11587"
"4786","11245","11571"
"4787","11246","11587"
"4788","11247","11578"
"4789","11248","11582"
"4790","11249","11585"
"4791","11250","11574"
"4792","11251","11574"
"4793","11252","11573"
"4794","11253","11575"
"4795","11254","11584"
"4796","11255","11576"
"4797","11256","11576"
"4798","11257","11573"
"4799","11258","11575"
"4800","11259","11585"
"4801","11260","11573"
"4802","11261","11574"
"4803","11262","11584"
"4804","11263","11570"
"4805","11264","11572"
"4806","11265","11586"
"4807","11266","11575"
"4808","11267","11587"
"4809","11268","11572"
"4810","11269","11574"
"4811","11270","11577"
"4812","11271","11584"
"4813","11272","11575"
"4814","11273","11580"
"4815","11274","11587"
"4816","11275","11583"
"4817","11276","11576"
"4818","11277","11580"
"4819","11278","11570"
"4820","11279","11580"
"4821","11280","11570"
"4822","11281","11583"
"4823","11282","11576"
"4824","11283","11572"
"4825","11284","11582"
"4826","11285","11574"
"4827","11286","11570"
"4828","11287","11577"
"4829","11288","11576"
"4830","11289","11587"
"4831","11290","11576"
"4832","11291","11587"
"4833","11292","11574"
"4834","11293","11587"
"4835","11294","11570"
"4836","11295","11571"
"4837","11296","11579"
"4838","11297","11575"
"4839","11298","11582"
"4840","11299","11574"
"4841","11300","11586"
"4842","11301","11571"
"4843","11302","11573"
"4844","11303","11576"
"4845","11304","11577"
"4846","11305","11575"
"4847","11306","11571"
"4848","11307","11572"
"4849","11308","11580"
"4850","11309","11583"
"4851","11310","11586"
"4852","11311","11586"
"4853","11312","11584"
"4854","11313","11577"
"4855","11314","11578"
"4856","11315","11584"
"4857","11316","11582"
"4858","11317","11578"
"4859","11318","11576"
"4860","11319","11578"
"4861","11320","11580"
"4862","11321","11575"
"4863","11322","11580"
"4864","11323","11584"
"4865","11324","11581"
"4866","11325","11586"
"4867","11326","11577"
"4868","11327","11585"
"4869","11328","11573"
"4870","11329","11577"
"4871","11330","11570"
"4872","11331","11575"
"4873","11332","11586"
"4874","11333","11582"
"4875","11334","11583"
"4876","11335","11574"
"4877","11336","11576"
"4878","11337","11573"
"4879","11338","11578"
"4880","11339","11570"
"4881","11340","11580"
"4882","11341","11577"
"4883","11342","11570"
"4884","11343","11586"
"4885","11344","11586"
"4886","11345","11571"
"4887","11346","11570"
"4888","11347","11579"
"4889","11348","11573"
"4890","11349","11578"
"4891","11350","11574"
"4892","11351","11587"
"4893","11352","11587"
"4894","11353","11585"
"4895","11354","11578"
"4896","11355","11577"
"4897","11356","11574"
"4898","11357","11581"
"4899","11358","11587"
"4900","11359","11587"
"4901","11360","11585"
"4902","11361","11575"
"4903","11362","11584"
"4904","11363","11572"
"4905","11364","11570"
"4906","11365","11581"
"4907","11366","11586"
"4908","11367","11584"
"4909","11368","11584"
"4910","11369","11585"
"4911","11370","11577"
"4912","11371","11574"
"4913","11372","11576"
"4914","11373","11586"
"4915","11374","11586"
"4916","11375","11575"
"4917","11376","11579"
"4918","11377","11570"
"4919","11378","11586"
"4920","11379","11581"
"4921","11380","11574"
"4922","11381","11586"
"4923","11382","11580"
"4924","11383","11578"
"4925","11384","11586"
"4926","11385","11580"
"4927","11386","11577"
"4928","11387","11575"
"4929","11388","11578"
"4930","11389","11587"
"4931","11390","11572"
"4932","11391","11572"
"4933","11392","11585"
"4934","11393","11584"
"4935","11394","11578"
"4936","11395","11581"
"4937","11396","11585"
"4938","11397","11576"
"4939","11398","11570"
"4940","11399","11573"
"4941","11400","11585"
"4942","11401","11580"
"4943","11402","11586"
"4944","11403","11585"
"4945","11404","11580"
"4946","11405","11581"
"4947","11406","11584"
"4948","11407","11585"
"4949","11408","11586"
"4950","11409","11586"
"4951","11410","11571"
"4952","11411","11573"
"4953","11412","11582"
"4954","11413","11584"
"4955","11414","11573"
"4956","11415","11574"
"4957","11416","11579"
"4958","11417","11573"
"4959","11418","11584"
"4960","11419","11575"
"4961","11420","11570"
"4962","11421","11583"
"4963","11422","11577"
"4964","11423","11585"
"4965","11424","11571"
"4966","11425","11586"
"4967","11426","11571"
"4968","11427","11575"
"4969","11428","11571"
"4970","11429","11586"
"4971","11430","11578"
"4972","11431","11570"
"4973","11432","11586"
"4974","11433","11573"
"4975","11434","11578"
"4976","11435","11575"
"4977","11436","11573"
"4978","11437","11586"
"4979","11438","11581"
"4980","11439","11572"
"4981","11440","11577"
"4982","11441","11586"
"4983","11442","11574"
"4984","11443","11577"
"4985","11444","11582"
"4986","11445","11587"
"4987","11446","11575"
"4988","11447","11577"
"4989","11448","11587"
"4990","11449","11574"
"4991","11450","11583"
"4992","11451","11573"
"4993","11452","11581"
"4994","11453","11578"
"4995","11454","11570"
"4996","11455","11584"
"4997","11456","11581"
"4998","11457","11571"
"4999","11458","11573"
"5000","11459","11571"
"5001","11460","11573"
"5002","11461","11577"
"5003","11462","11585"
"5004","11463","11582"
"5005","11464","11571"
"5006","11465","11587"
"5007","11466","11582"
"5008","11467","11573"
"5009","11468","11583"
"5010","11469","11570"
"5011","11470","11580"
"5012","11471","11583"
"5013","11472","11581"
"5014","11473","11580"
"5015","11474","11573"
"5016","11475","11570"
"5017","11476","11575"
"5018","11477","11572"
"5019","11478","11573"
"5020","11479","11570"
"5021","11480","11585"
"5022","11481","11583"
"5023","11482","11573"
"5024","11483","11579"
"5025","11484","11573"
"5026","11485","11572"
"5027","11486","11575"
"5028","11487","11573"
"5029","11488","11571"
"5030","11489","11585"
"5031","11490","11573"
"5032","11491","11584"
"5033","11492","11581"
"5034","11493","11577"
"5035","11494","11578"
"5036","11495","11584"
"5037","11496","11585"
"5038","11497","11576"
"5039","11498","11587"
"5040","11499","11571"
"5041","11500","11576"
"5042","11501","11578"
"5043","11502","11576"
"5044","11503","11571"
"5045","11504","11577"
"5046","11505","11581"
"5047","11506","11571"
"5048","11507","11586"
"5049","11508","11583"
"5050","11509","11573"
"5051","11510","11576"
"5052","11511","11577"
"5053","11512","11584"
"5054","11513","11573"
